customer_id,age,employment_length_yrs,annual_income,credit_score,dti_ratio,num_open_accounts,utilization_rate,recent_delinquencies,loan_id,loan_amount,interest_rate,loan_term_months,loan_purpose,loan_status,days_past_due,total_principal_paid,total_interest_paid,test_group,collection_segment
fa06ec2e-fe86-4d2a-80fe-144b2c41b6d2,21,0,20289.04,547,0.24,19,0.36,3,b3c6ad8b-f948-4ba6-9726-11a3547820d8,7877.83,0.2208,12,Debt Consolidation,Paid Off,0,7877.83,1013.2,Control,No Action
ddf8f5eb-b04b-4831-8adc-6160bfe9a7ce,67,40,144660.04,607,0.28,15,0.27,3,a5a5dfdc-57d2-46f1-b8a2-5d570d60d779,29608.79,0.187,36,Debt Consolidation,Paid Off,0,29608.79,8400.68,Treatment,No Action
b6881745-d1fc-4137-800c-c4925f6f626c,50,24,64818.2,624,0.09,7,0.33,4,1e89398f-a0b6-4465-bd25-ce0f054c10cb,29604.72,0.1774,60,Debt Consolidation,Default,465,8051.5,3592.26,Control,Legal/Write-off
08775bfc-0e23-4496-b288-b6e8aa6b5e96,44,20,46256.53,530,0.4,19,0.72,1,ab813a5c-ccf0-427a-812f-49565481a928,11733.76,0.2304,60,Auto,Current,5,7294.23,6764.1,Treatment,Self-cure
596467a5-a243-4040-bd82-5c6ee0e547a5,24,3,38215.83,497,0.35,23,0.27,1,db64f798-c00e-431a-8c03-969979d36b88,8829.27,0.249,12,Debt Consolidation,Current,21,3057.37,543.88,Control,Self-cure
f32304c1-ec12-4edf-9497-0de1a0ba136d,23,0,20000.0,495,0.31,21,0.72,4,35e15c54-dd78-42b8-bf38-d5d153c2498a,6338.2,0.2501,12,Auto,Default,490,2672.74,595.84,Control,Legal/Write-off
ea7ba500-39c8-43fd-a5be-a367aa5bffb0,32,5,67283.36,710,0.09,3,0.48,0,4be028cf-7cb9-4432-938f-5b12d7b50811,14005.96,0.1289,24,Other,Late (31-120),92,551.33,95.2,Control,High-risk Agent
778b8263-b355-4303-96c3-111191f5d46b,35,11,58743.08,493,0.4,1,0.6,3,9de4f27e-c113-49fd-bc22-75d68c9fca10,12188.96,0.2512,60,Debt Consolidation,Default,222,2704.41,1698.47,Treatment,Legal/Write-off
ac7c88a9-664d-4f72-afa3-8a84462f64cc,49,22,53796.3,608,0.23,21,0.54,4,24ee3315-98de-4be4-a033-1bc05b6493e4,7055.38,0.1864,36,Other,Default,238,2134.62,900.21,Control,Legal/Write-off
4ffbc152-47ed-497d-be94-57f077a2090a,73,40,142806.04,645,0.41,10,0.4,0,72b98763-d408-49dd-a42d-4411f08ffb4b,50000.0,0.1655,36,Home Improvement,Current,21,14849.76,5341.06,Treatment,Self-cure
6e33adbb-b158-4890-b2b1-85becc7b4e45,28,7,24054.33,536,0.38,4,0.69,4,b6a07de8-d93e-4a4e-8590-1517a03cca06,11187.48,0.227,24,Debt Consolidation,Default,337,2741.3,743.98,Treatment,Legal/Write-off
0081a97f-9724-45f1-bb5b-3fdb01f50dd2,37,10,39011.58,600,0.45,16,0.41,2,9168a2da-9fa6-49e9-966d-3d31ea46d550,14594.44,0.1909,12,Other,Current,9,12938.6,2463.76,Control,Self-cure
02b79614-e8f1-469a-9f0e-bf7012d250c4,41,21,35774.69,594,0.32,12,0.18,3,54c82bf3-cd1c-4a32-a0a0-03e450173ecf,11701.72,0.1943,12,Auto,Current,22,5426.22,587.04,Treatment,Self-cure
deb69b06-6948-4d6a-ae1c-31cd8d80bffa,32,7,43503.75,541,0.44,10,0.53,3,dd064846-f885-4ec2-a779-4a2516886bb6,16736.56,0.2242,12,Auto,Paid Off,0,16736.56,2599.18,Treatment,No Action
613fbb77-1d4d-4801-babd-fa451f8fb29f,65,40,71950.6,538,0.38,3,0.71,2,6a18ce95-ee2b-48ef-89f9-1c7314ce6109,35009.75,0.2259,12,Auto,Default,328,1299.97,224.47,Treatment,Legal/Write-off
42d70017-59e0-45ba-b976-08f2ed72cc47,24,0,57239.92,621,0.24,8,0.58,3,fb29c097-937d-4e44-9a03-3a6f88ae4f28,13428.34,0.1791,12,Debt Consolidation,Default,347,567.73,68.26,Control,Legal/Write-off
46495448-a516-4fe3-8c93-64ed44093ffe,38,20,44645.7,604,0.32,5,0.86,2,18c42a79-4b03-440d-853c-44f868ec8df8,12155.96,0.1887,36,Debt Consolidation,Default,185,5746.08,2215.06,Treatment,Legal/Write-off
148e0be0-b40b-4fcc-972c-d5d792c159e0,59,40,42248.42,559,0.24,22,0.48,2,8915dab4-6e03-4c8b-890c-858ab9d3152e,9061.75,0.214,60,Auto,Default,236,3121.28,3171.99,Treatment,Legal/Write-off
29755acb-e0d0-402a-a8f2-89f950181d16,43,18,129703.13,691,0.46,16,0.39,3,46895878-3bc7-489d-9ac9-028b5cd7d344,13837.82,0.1396,12,Other,Default,460,4272.67,419.97,Treatment,Legal/Write-off
b95efb0f-1ab0-4ea3-b2d4-c16f5226a899,61,35,223199.24,748,0.22,4,0.33,0,72503ff5-d29c-4545-99e8-0787f7d039cb,50000.0,0.1075,60,Debt Consolidation,Current,28,32008.85,12540.55,Control,Self-cure
36fffc2d-89c6-4fe4-9d78-cec998681c98,73,40,80954.56,574,0.32,16,0.37,2,e0c3251e-bc10-48d4-9023-ed0b2ec017ea,10414.5,0.2056,24,Other,Current,14,8399.09,2586.09,Control,Self-cure
d80b87b3-6f8f-40d4-922a-581d4655c7df,31,11,33914.9,565,0.36,22,0.43,0,0edfb61b-0e2e-4406-a136-9c8e553afd8e,15036.49,0.2106,60,Other,Default,328,2361.8,1989.46,Control,Legal/Write-off
eaebdf82-3d5d-403d-b5b4-9de784720aee,74,40,159169.84,727,0.13,3,0.19,0,f2364054-97f3-41bf-ba83-e68a32f856b9,50000.0,0.1193,24,Debt Consolidation,Paid Off,0,50000.0,8206.28,Control,No Action
7efada6f-55e5-40c8-8abf-a0b9e8abefe8,54,31,30230.95,576,0.44,23,0.06,0,bcadcab2-3686-4df9-adf2-b441d46bd9a5,6699.56,0.2044,12,Debt Consolidation,Paid Off,0,6699.56,1322.22,Control,No Action
fdfa836e-c316-4bfb-9b77-a335c44ca221,75,40,65030.61,624,0.19,4,0.36,4,d3e6ada7-26c3-4883-ba57-045a2f6af94c,15033.64,0.1774,12,Debt Consolidation,Current,27,6151.98,589.24,Treatment,Self-cure
3e9b6838-e56c-49af-b978-9168f883a426,38,18,37494.2,530,0.21,16,0.56,2,d8cc2649-9627-40d4-a582-0983fce1f74c,12292.15,0.2304,24,Debt Consolidation,Default,195,5813.35,1662.3,Control,Legal/Write-off
f9ccecfc-8bfe-4316-b760-0094245cb04e,35,8,28860.59,638,0.26,5,0.59,2,81bda842-01de-44aa-8b36-8221ae9cdf92,12098.73,0.1695,36,Home Improvement,Current,14,10582.32,5274.24,Treatment,Self-cure
5310d5eb-86a2-451d-97b4-ffdfe23c5ee2,22,0,39339.64,553,0.2,22,0.42,2,006c48fe-ad9c-456a-9d79-31272e757b8d,15243.44,0.2174,24,Debt Consolidation,Default,426,4431.81,1195.48,Control,Legal/Write-off
d241c47d-6204-42b2-bc02-300c7189dd99,20,0,28793.76,553,0.48,21,0.43,0,cba4a777-1de8-4097-b6c4-89cb3920d601,3211.29,0.2174,24,Debt Consolidation,Current,20,1225.98,494.92,Treatment,Self-cure
5a650781-348f-4ec1-9e4b-125f278e6f5b,40,13,54520.24,521,0.32,18,0.77,4,e9c7e3ed-3a51-4541-bbc2-b422aae0a98e,22577.84,0.2354,60,Auto,Current,15,18928.29,18965.45,Treatment,Self-cure
59ba9b79-c79d-409e-beb6-d1906c4cda1b,43,22,56590.06,580,0.01,20,0.25,3,4cd1f796-3d08-4ff0-b25b-4b3d336522fa,25608.9,0.2022,60,Auto,Late (31-120),61,5814.3,5344.71,Control,High-risk Agent
e2012d84-a29e-43fc-967a-a568c379e740,54,35,45676.27,604,0.32,8,0.46,1,c601729c-0657-4879-8f4d-c9e167f4f6f4,6209.96,0.1887,36,Auto,Current,4,5371.09,2538.16,Control,Self-cure
31bdb662-399c-45c6-bedd-02fb99235447,41,20,45467.06,615,0.35,8,0.68,2,9905b3d7-07de-43d8-b9f3-830e32a16c64,18551.65,0.1825,12,Debt Consolidation,Current,26,6573.78,849.74,Treatment,Self-cure
3e67451e-efad-491e-baca-eb71a77fcba3,66,40,62603.44,674,0.22,7,0.3,2,8b6eb114-bc2d-459f-b5a7-3089805e2047,12563.99,0.1492,24,Debt Consolidation,Current,13,8751.05,2583.55,Control,Self-cure
c3c1594a-f7c8-48bf-9ac4-6721a6529819,36,14,78035.8,639,0.14,10,0.16,2,8cb2fb4d-6614-4dc5-a938-c748ed613b7c,13225.77,0.1689,36,Debt Consolidation,Paid Off,0,13225.77,3375.27,Control,No Action
21a38dc5-ef46-451c-b49e-0f44736f3e51,68,40,66555.09,614,0.28,2,0.83,3,074a6a46-fb94-4279-bf0e-4b8b5554852b,21134.61,0.183,60,Debt Consolidation,Current,5,17110.69,12128.2,Control,Self-cure
63405ade-84d9-4cb9-9f40-4ef02fbad792,42,15,83479.04,596,0.25,20,0.66,4,51005db1-3c37-4df4-9aca-f4c4ab311b1a,26802.51,0.1932,24,Other,Paid Off,0,26802.51,6934.29,Treatment,No Action
54b5ea74-f71d-4306-b737-e5076d8e9fca,38,18,71175.68,572,0.22,6,0.69,0,2eec22a2-3c07-489c-8290-2606eeae575b,20523.56,0.2067,36,Debt Consolidation,Default,331,7991.19,3895.09,Treatment,Legal/Write-off
a6924a72-e3af-4acb-9e68-1036396e25fe,29,4,64586.8,646,0.17,15,0.44,3,333eca8c-ca51-49a6-9f36-756e070c1868,29756.51,0.165,24,Auto,Current,22,20656.38,6600.0,Treatment,Self-cure
0ebe0109-de4f-4211-b525-62a335f5c8e1,74,40,152348.05,741,0.25,14,0.51,1,7270a55f-146f-4d89-8fc5-a58979c9d773,29958.67,0.1114,60,Debt Consolidation,Current,15,6625.13,3626.65,Treatment,Self-cure
ab4f9f72-5753-4b14-b0a3-cad7aa39087e,78,40,45265.69,523,0.43,8,0.07,1,065c4fde-5387-4560-bca6-47d98217ef73,15436.39,0.2343,24,Home Improvement,Current,4,10922.8,3367.4,Control,Self-cure
1d411190-82a0-4db9-adfd-772c92814a6f,58,39,51195.58,620,0.34,9,0.4,4,98c94763-fb93-4224-b360-2bb943bc66f2,13512.91,0.1796,12,Debt Consolidation,Late (31-120),44,2066.84,359.63,Treatment,High-risk Agent
dd034b29-a133-4129-b282-a7736fef2b21,50,24,144588.84,717,0.07,5,0.59,1,46b96dc2-a813-44d2-9e7d-d5522ffb83fe,50000.0,0.125,60,Debt Consolidation,Current,29,12286.34,7628.46,Treatment,Self-cure
91dd7276-5a8f-4976-a356-7905c0ec82ae,67,40,62401.32,540,0.39,5,0.27,0,0c29e62e-f588-4dcf-9f38-a65fe057576b,9555.27,0.2247,24,Other,Current,5,2254.85,749.59,Control,Self-cure
a3a60bb7-5d45-4f5b-a706-13817e4b5a2d,70,40,20000.0,577,0.39,9,0.45,4,1aacd20c-93c2-4f59-9469-d512c12b25f9,2663.32,0.2039,12,Auto,Current,14,545.26,62.94,Control,Self-cure
87d5b6dc-797b-4de5-a4ca-3eb755e97227,21,0,40478.08,519,0.48,22,0.63,4,2c8a7cf1-957e-4ef0-8422-7ee76ac08a78,20121.82,0.2366,60,Auto,Current,26,9995.59,11655.76,Control,Self-cure
dfceac53-5a6c-4024-a7e3-361a8ca450d0,59,36,70085.4,482,0.26,7,0.44,2,a09ed725-3338-4e7d-b9e9-f65d7039fe01,23189.96,0.2574,60,Debt Consolidation,Current,11,15613.61,19057.36,Control,Self-cure
0e9cb7ed-759b-4d47-907c-3305f9b6d730,74,40,20567.01,542,0.32,8,0.55,0,a9022a66-56ad-4b5d-9b19-f6d125034bbb,9559.07,0.2236,24,Debt Consolidation,Current,5,3853.96,1428.59,Control,Self-cure
75b7e3d2-8397-47b8-8254-6693d278087f,24,6,89946.27,638,0.34,24,0.55,4,a29cbd0f-aa8f-4fed-870a-334c6ca41d8f,23681.67,0.1695,36,Auto,Late (31-120),69,11240.2,2937.46,Control,High-risk Agent
89cfadcc-e702-4488-b36d-963001323169,39,16,37539.3,563,0.27,15,0.59,4,a09420a8-d65d-4dec-be50-30bc49cd1d34,12827.86,0.2118,60,Auto,Default,447,4183.78,3007.04,Control,Legal/Write-off
15f184c7-63f9-417b-af46-3c49cfc0d938,72,40,87928.7,767,0.27,3,0.28,0,e690f7e4-2e9c-4039-9d56-524a119a3302,33205.04,0.0968,12,Debt Consolidation,Current,19,21967.02,1227.2,Control,Self-cure
47e48c41-6131-426e-af27-04f34aaa10e8,50,30,53477.12,605,0.3,21,0.33,0,55e045c6-f81c-46fa-a8bd-3b471a4176d9,26441.5,0.1881,12,Auto,Current,16,4711.07,527.1,Control,Self-cure
81f320a0-b89d-4590-9479-94b4861b4675,34,14,26791.08,564,0.23,17,0.61,1,2a482d91-f2d7-467c-8f12-f2b78bcf1ee3,3887.26,0.2112,36,Debt Consolidation,Default,457,719.65,384.54,Treatment,Legal/Write-off
f1e9974f-3bbc-4ecc-9c77-8545d82de7dc,41,21,32040.18,584,0.23,19,0.58,0,4cdd5c39-55cc-4448-ada3-5fde9eed80cb,4803.22,0.1999,60,Auto,Current,0,2800.52,1946.92,Control,No Action
6e767171-7e02-4cdf-9778-5382288454d2,78,40,49635.35,560,0.44,18,0.59,3,89e71ff1-c9bb-439f-a127-3e83852190a0,15351.29,0.2135,12,Auto,Late (31-120),81,5398.69,771.67,Treatment,High-risk Agent
262a4c15-ece7-4e10-aeac-c01a1bdd35ba,78,40,136330.31,722,0.14,10,0.42,1,3ddc29d8-7ada-453c-bb76-49065efe2964,16675.93,0.1221,36,Debt Consolidation,Paid Off,0,16675.93,4480.12,Treatment,No Action
f8932f06-1b63-4a72-b6d9-44cce4b8a782,51,24,56175.21,607,0.18,2,0.56,3,71603f7c-2021-4fd0-8c2c-61d4c0312620,21964.05,0.187,24,Debt Consolidation,Paid Off,0,21964.05,4763.85,Control,No Action
5bb84b88-01ee-437e-aeb4-e767674a3b59,45,26,43873.56,591,0.34,2,0.68,3,03a95ca0-eac6-43dc-88fc-b67319a4eaa5,21774.54,0.196,12,Home Improvement,Default,165,5954.26,839.38,Treatment,Legal/Write-off
061a09ab-c587-4ff2-8c3f-d2b7b7104b80,75,40,48179.82,549,0.32,17,0.6,1,ba7e963c-f0cb-48d6-ab85-e5d5e8ed3277,20455.91,0.2197,60,Auto,Current,1,15741.82,16739.73,Treatment,Self-cure
b2df8883-618d-4515-a632-08d69535e0fd,60,33,120339.85,580,0.18,15,0.54,4,a33c1f37-f5e9-4145-89b1-65a71710050c,24828.94,0.2022,36,Auto,Current,14,4651.15,2533.44,Treatment,Self-cure
68f39ee5-b677-4c80-b055-4723e5fd2952,58,39,134874.59,649,0.22,16,0.35,0,dfb4de62-bc57-496f-ac72-af9944d887ae,50000.0,0.1633,24,Auto,Current,11,15716.6,2673.59,Control,Self-cure
912edd2c-1f05-4a18-869f-5433e22991a6,56,36,114963.73,667,0.18,6,0.72,2,762f66e0-5257-4028-b0ad-a39549b4ae76,40369.57,0.1531,24,Home Improvement,Default,325,670.67,146.94,Control,Legal/Write-off
5ace5bb1-5f48-4b45-b6f0-95d9928619f3,39,12,68611.72,580,0.25,20,0.29,4,0bf0e260-9958-46a1-8100-6d24b13cbd69,10138.61,0.2022,12,Debt Consolidation,Default,157,1349.0,253.54,Control,Legal/Write-off
04101356-94fa-4abb-9093-822ec9ff9240,66,40,81219.86,631,0.54,2,0.43,3,bc57035b-c866-40da-80e5-51f6016433b7,26507.7,0.1734,24,Debt Consolidation,Current,20,21656.17,4698.61,Control,Self-cure
5d612e68-eb56-4499-84fa-941155c31483,34,14,27778.87,546,0.3,15,0.44,3,8dfeb038-fd93-4d36-93ac-615714d95d66,12742.46,0.2213,60,Debt Consolidation,Current,4,3193.52,3249.21,Treatment,Self-cure
c408565c-2fba-4964-8c6e-2f75a4b9b067,51,27,53481.47,607,0.21,21,0.13,4,1e37399b-7351-4c91-8a9e-346dc1f27889,11550.35,0.187,36,Debt Consolidation,Default,251,4628.81,2065.61,Treatment,Legal/Write-off
30804860-8217-4ae2-b220-51fa3e729870,23,0,32469.94,514,0.55,18,0.64,1,3350097f-4cf7-4786-87ed-51052c3b7b3a,11807.47,0.2394,12,Other,Paid Off,0,11807.47,1426.31,Treatment,No Action
007e6362-d0d9-4532-9889-1e453fdfbbf5,63,36,27371.13,567,0.41,8,0.49,0,ca19483d-3420-404e-ab4b-fc50a484c024,3192.18,0.2095,12,Debt Consolidation,Current,3,2303.95,454.53,Control,Self-cure
0e91d2d9-0941-4802-947d-9c8e68760511,23,2,77537.87,580,0.38,4,0.52,2,44be445a-cff6-499b-b172-28771e703cd9,33627.1,0.2022,60,Debt Consolidation,Default,453,11453.88,10982.53,Treatment,Legal/Write-off
6aeb6307-98a3-4930-aaa3-6ba70c0d045a,51,27,42705.59,497,0.27,5,0.55,1,c8fc0a73-ad92-4633-bc89-df6126e62700,7788.43,0.249,12,Debt Consolidation,Default,386,897.73,204.03,Control,Legal/Write-off
83fc6f01-c783-402a-8737-8a7a83b88088,18,0,79060.68,605,0.42,8,0.65,0,f84b7e19-3cb4-4fd9-9f4c-c3b61751e84a,27153.4,0.1881,36,Debt Consolidation,Current,20,8477.14,3652.77,Control,Self-cure
be80a9a3-5976-44e6-8ec7-ae5a526ff3ad,27,2,73929.94,685,0.34,22,0.61,4,3c45a7e3-b5e6-491d-a514-727849ca73d3,22894.43,0.143,12,Debt Consolidation,Paid Off,0,22894.43,2829.73,Treatment,No Action
fcda93a4-772e-4fdd-bf5d-7c8cf689ebd6,38,13,70147.75,531,0.35,17,0.34,1,c039b988-6aa6-46a1-98a5-5aa4c53e9cdf,22394.82,0.2298,24,Home Improvement,Default,199,3359.71,871.96,Control,Legal/Write-off
dddf8d23-0bc2-4a0f-9a62-2e8e6fb087d6,22,0,61478.45,601,0.13,6,0.85,2,0d8b10ed-7979-42d0-93b1-1cc2a611cda2,12387.58,0.1903,24,Debt Consolidation,Default,192,3882.46,1374.76,Treatment,Legal/Write-off
9958a173-0ffe-43ec-b16d-bf64a6ff18cf,19,0,32284.52,603,0.3,15,0.45,0,28613696-25f3-46cc-af1e-cd67b4b897ad,10448.72,0.1892,24,Debt Consolidation,Default,238,3533.71,1303.0,Treatment,Legal/Write-off
9446a7a2-c1cf-46f4-bed7-2c847a1c2cd7,39,17,135798.18,790,0.38,1,0.46,1,3bce1117-9a12-4dba-9e8f-d46d8fff456f,46320.83,0.0838,60,Debt Consolidation,Late (31-120),85,22366.44,6225.53,Control,High-risk Agent
a1550dce-07aa-4cd5-a115-e6a3c7fddc26,65,40,71080.1,580,0.33,11,0.55,0,8d3e527e-1104-4e0b-8be5-0d204c726a4c,19204.61,0.2022,24,Auto,Current,13,11619.75,2963.47,Treatment,Self-cure
4ef5a721-ed43-4f1b-ac72-1dcc7990b80b,74,40,88518.41,592,0.27,6,0.53,2,d430626b-6cd2-4ce4-a478-eddc7766673e,31273.66,0.1954,36,Debt Consolidation,Current,2,23691.8,8657.43,Treatment,Self-cure
cd327600-9fd5-4578-9075-8d4842338f22,19,0,31744.09,504,0.33,23,0.69,4,d4d41129-2eea-4cb8-9188-826f365e4d83,5606.94,0.245,36,Auto,Default,184,1287.81,633.21,Treatment,Legal/Write-off
cb99ec69-13cd-40ff-9767-a604e84683d1,27,5,29864.25,617,0.28,6,0.75,3,86534d32-05f5-446e-a327-d47bd1fbe8d0,9109.73,0.1813,60,Debt Consolidation,Current,17,4658.21,2276.85,Control,Self-cure
2cef47ac-ef9e-49bd-a0a1-9548e86c9198,51,30,76776.05,568,0.24,20,0.68,3,2b11db21-87e1-449b-8ae8-8ba47fb1b98c,29690.88,0.2089,36,Home Improvement,Paid Off,0,29690.88,16669.3,Treatment,No Action
970292ae-561a-4e1e-bec3-e443db5f5dea,33,8,56317.28,570,0.31,20,0.48,1,bf5df35a-ab19-4511-9e88-3c647b4d80e8,13921.54,0.2078,36,Debt Consolidation,Current,1,12526.87,5163.76,Treatment,Self-cure
1a9bfdf2-53c3-4a59-b5e4-8eee00508aa3,65,40,46878.94,486,0.5,18,0.58,4,eb4e37b8-a4cb-48b4-9d34-cc0287a0aad4,12397.54,0.2552,12,Debt Consolidation,Current,0,4967.28,684.72,Control,No Action
2d095dac-6fbc-4b19-a858-443b8c858982,68,40,34919.01,610,0.43,18,0.38,4,028f32d7-0f79-4e56-a4fc-f236f32460eb,5785.44,0.1853,12,Auto,Default,159,1911.46,352.24,Control,Legal/Write-off
844e4cbe-347c-4deb-b18e-8d67556839b1,78,40,41983.77,631,0.21,7,0.62,1,48c9ae32-9cc7-4274-af7a-b5a184de24ea,14550.72,0.1734,60,Medical,Paid Off,0,14550.72,7660.55,Treatment,No Action
008bd9ef-62e2-4fe5-9274-fd4aba9bb301,56,34,115620.3,696,0.38,24,0.54,0,4a038b70-0872-43ac-872a-9bc79002a134,17274.56,0.1368,60,Debt Consolidation,Default,185,1271.79,790.95,Treatment,Legal/Write-off
4e651659-003a-459b-b7ea-615630440706,39,12,39473.04,490,0.43,16,0.52,1,551b512d-865e-4f20-b358-3195fcd4d260,11854.67,0.2529,60,Auto,Current,0,2389.74,2255.03,Treatment,No Action
6b206569-a08b-42c0-95bb-43fd377b0c52,29,10,40967.97,603,0.36,22,0.76,4,93f5bf65-271b-4a05-a79e-b1a6b61660f9,7545.01,0.1892,24,Debt Consolidation,Late (31-120),90,2276.13,592.53,Control,High-risk Agent
7c8ad6b4-bb8b-4374-9daa-9c67f72d39ea,41,20,113003.05,567,0.36,22,0.74,3,f89a7198-b842-4715-96e8-3d63a5a203e2,20075.15,0.2095,12,Home Improvement,Current,16,9753.66,1703.91,Treatment,Self-cure
ce185fb1-2a13-41dd-a0dd-1c607c9b9b46,64,39,39297.84,573,0.22,23,0.89,0,4fc06ea5-a064-4101-85f9-6cff1677fdde,5436.14,0.2061,36,Auto,Late (31-120),107,44.19,25.43,Treatment,High-risk Agent
c077d030-22a6-455a-bdae-38082ea30078,57,32,44645.22,587,0.27,19,0.35,4,d1be42d6-d8ad-4676-9948-0d322280d877,10846.96,0.1982,12,Other,Default,217,4504.6,471.45,Control,Legal/Write-off
7ef425c9-dfc5-4403-921e-0a07aa6835dc,55,37,42856.67,590,0.39,12,0.49,2,27c043c2-944f-4770-a137-798f8b918518,19155.4,0.1965,36,Home Improvement,Default,211,2027.43,624.15,Control,Legal/Write-off
1d513f20-b100-437a-ac6c-3ac518775ee0,77,40,176139.97,746,0.11,18,0.34,1,e1c98da5-fa08-4877-ad6c-5bad424dd910,50000.0,0.1086,36,Debt Consolidation,Current,25,33799.99,10929.15,Control,Self-cure
c97cb9e9-46c3-4be7-a20d-2eeb2dfadd3c,76,40,210384.43,756,0.12,4,0.89,1,5e49fd71-d48e-4c08-a0bc-75e7cdcf64ee,50000.0,0.103,36,Debt Consolidation,Current,5,39252.66,7686.92,Treatment,Self-cure
09e9aafe-69a4-4347-ace0-e2ff440fcfda,27,1,69271.0,505,0.38,2,0.58,1,ff53f8a0-cf83-42ef-a125-a31d7203e41e,10101.67,0.2445,24,Debt Consolidation,Current,18,4636.87,1195.74,Treatment,Self-cure
3a389a9a-2604-4387-8e77-fdbdce4cbfe2,52,25,90372.23,653,0.19,23,0.71,4,07ded59a-a756-4b5b-98bf-02728ded6ddd,20363.19,0.161,60,Home Improvement,Current,17,17612.5,9418.44,Treatment,Self-cure
5cdaf16b-5315-4c65-8d96-fe37aa833b7a,68,40,53627.78,591,0.39,9,0.71,4,a4327b40-86a6-4422-89eb-7f521f3b5383,13698.98,0.196,60,Home Improvement,Current,2,3363.84,1946.59,Control,Self-cure
5e0e2739-2454-462f-b7c5-e3f398ccc5b8,66,39,186030.19,685,0.18,7,0.41,1,2e09db9a-ffb4-4f21-9e4b-2e0d57dd03a2,50000.0,0.143,12,Auto,Current,28,43780.42,4544.97,Control,Self-cure
87c1aeb5-0b87-48f6-aa59-94c857def8ea,49,27,67768.19,523,0.36,12,0.58,4,9b819a5b-d619-4b1c-a8cf-be6c3a4d1033,24786.85,0.2343,36,Debt Consolidation,Paid Off,0,24786.85,16390.53,Control,No Action
62c8be4d-b4ca-40ed-bfd3-1cc24cabc2e4,24,6,70725.05,682,0.29,5,0.54,4,4192cd5b-fd7e-421b-bc53-f3e6775f8b4a,20948.15,0.1447,24,Home Improvement,Current,23,10591.4,2905.4,Treatment,Self-cure
b986a08f-621c-4dbe-b463-e8cdc212c711,38,15,50374.36,644,0.23,12,0.71,3,6d1219c8-f1dc-4215-bd3e-caee45576f5a,11092.07,0.1661,24,Auto,Default,259,327.59,71.38,Treatment,Legal/Write-off
91f8d469-c120-4757-a2e1-86a6b5bdace2,37,12,45981.01,613,0.27,16,0.45,0,094d7bce-270f-43bc-bdc3-16ac77277da4,18575.4,0.1836,60,Debt Consolidation,Late (31-120),37,3850.75,2608.57,Control,High-risk Agent
ff6cd6f8-6f4c-44f4-8457-60cbe922377a,43,19,128222.35,633,0.22,19,0.37,2,973023de-1537-4d04-b9d6-6f25082f3024,50000.0,0.1723,12,Debt Consolidation,Default,306,17344.67,2302.52,Treatment,Legal/Write-off
6fc0395c-484b-471e-8062-f98298635190,21,2,58680.45,466,0.37,12,0.8,2,56109154-e1cd-49e0-bf36-abafbf4a72f2,18468.21,0.2664,60,Auto,Paid Off,0,18468.21,15402.51,Control,No Action
b51af9b5-bfb3-4788-9854-3c9627aa12e6,63,40,140883.38,719,0.14,1,0.17,1,02eeac70-8c9e-4d86-aa82-8b3f8432c07b,16535.57,0.1238,60,Auto,Late (31-120),64,3871.82,1399.24,Control,High-risk Agent
2459ce22-3c26-4dd6-9987-9d7b47cbd9b5,69,40,82261.96,636,0.26,1,0.52,2,1155e65e-72f9-492e-aa0f-75e6bba20846,17171.42,0.1706,12,Debt Consolidation,Paid Off,0,17171.42,2160.64,Control,No Action
466ceebd-9628-4a5c-ae65-43020e035df4,39,13,35095.1,547,0.4,19,0.76,0,64941288-7791-432d-b89c-d75858c530ca,13979.18,0.2208,24,Home Improvement,Current,6,10618.71,3294.83,Control,Self-cure
600875e2-00c2-4593-ae23-d96019e9ecb1,32,5,37358.98,625,0.17,20,0.57,4,d8397ebc-bd44-4ed2-b8d7-575464736256,9528.07,0.1768,12,Auto,Default,250,3998.18,671.07,Treatment,Legal/Write-off
2d183b89-d351-40a3-bdcc-6df9cc78a385,73,40,79338.8,656,0.22,12,0.34,1,d74a4f5c-c99a-4b7a-9635-e84718dfe7fc,27797.7,0.1593,36,Debt Consolidation,Late (31-120),65,12336.03,5443.74,Treatment,High-risk Agent
eb3fab40-c29a-4856-ae1b-8d1884a9b3a6,57,34,46945.84,588,0.36,5,0.31,4,7408fdd0-a77a-4363-af56-612749430361,14544.23,0.1977,36,Auto,Default,329,2777.55,1370.43,Control,Legal/Write-off
3a1cdda1-b74f-4094-a4f2-49742f315244,38,18,30524.02,563,0.11,9,0.77,1,91eea546-bb7f-4cba-a699-8405237eefa3,14135.27,0.2118,24,Medical,Default,412,462.9,125.87,Control,Legal/Write-off
96d073bd-425a-4040-8b32-120c57195df9,32,6,91190.73,629,0.47,12,0.44,0,c62b2dc7-ebae-4fe3-a3ca-fd42dedbb341,20317.36,0.1746,36,Debt Consolidation,Late (31-120),57,2441.0,877.1,Treatment,High-risk Agent
27bf4d2a-f2de-44f4-a1b7-93a0de6011f3,39,17,40846.03,606,0.4,2,0.31,4,73200ab0-3efb-48e1-8cfb-56b87b79a011,11372.49,0.1875,36,Debt Consolidation,Current,11,3066.24,1015.4,Treatment,Self-cure
